date,product_id,product_name,category,brand,market,unit_price_eur,unit_cost_eur,units_sold,web_sessions,ad_spend_eur
2025-04-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,139,14.44
2025-04-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,7,99,6.09
2025-04-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,21,1.78
2025-04-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,155,13.07
2025-04-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,6,92,9.97
2025-04-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,29,2.44
2025-04-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,136,16.21
2025-04-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,6,85,8.66
2025-04-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,30,2.59
2025-05-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,1,123,14.36
2025-05-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,69,5.43
2025-05-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,22,1.57
2025-05-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,142,11.34
2025-05-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,66,5.16
2025-05-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,34,2.3
2025-05-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,3,119,6.85
2025-05-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,49,5.86
2025-05-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,30,2.96
2025-05-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,138,10.28
2025-05-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,86,8.64
2025-05-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,31,1.62
2025-05-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,173,8.86
2025-05-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,74,7.59
2025-05-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,28,2.26
2025-05-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,3,109,10.94
2025-05-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,80,6.23
2025-05-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,21,2.07
2025-05-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,13,139,14.39
2025-05-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,78,7.14
2025-05-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,28,3.13
2025-05-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,98,11.33
2025-05-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,7,88,10.56
2025-05-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,33,3.36
2025-05-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,151,9.03
2025-05-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,0,84,8.89
2025-05-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,31,1.96
2025-05-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,108,10.32
2025-05-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,48,4.13
2025-05-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,24,1.32
2025-05-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,8,171,17.81
2025-05-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,88,10.11
2025-05-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,42,3.83
2025-05-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,7,167,15.64
2025-05-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,5,76,8.53
2025-05-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,48,4.73
2025-05-13,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,3,130,12.18
2025-05-13,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,67,4.28
2025-05-13,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,32,2.59
2025-05-14,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,148,11.77
2025-05-14,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,5,66,5.71
2025-05-14,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,30,1.86
2025-05-15,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,117,8.19
2025-05-15,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,96,11.5
2025-05-15,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,40,4.61
2025-05-16,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,157,7.91
2025-05-16,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,4,76,5.34
2025-05-16,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,37,3.79
2025-05-17,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,91,8.69
2025-05-17,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,78,7.7
2025-05-17,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,28,3.19
2025-05-18,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,145,11.81
2025-05-18,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,80,9.09
2025-05-18,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,33,3.73
2025-05-19,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,2,171,18.54
2025-05-19,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,101,10.05
2025-05-19,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,32,2.14
2025-05-20,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,9,131,9.5
2025-05-20,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,7,85,6.64
2025-05-20,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,40,3.5
2025-05-21,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,148,9.01
2025-05-21,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,64,5.23
2025-05-21,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,27,2.64
2025-05-22,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,134,12.65
2025-05-22,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,4,76,6.05
2025-05-22,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,36,3.9
2025-05-23,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,120,11.17
2025-05-23,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,80,7.39
2025-05-23,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,34,3.92
2025-05-24,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,7,115,6.11
2025-05-24,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,55,5.15
2025-05-24,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,22,1.28
2025-05-25,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,131,8.36
2025-05-25,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,4,90,10.5
2025-05-25,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,36,2.49
2025-05-26,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,7,145,14.05
2025-05-26,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,4,58,5.61
2025-05-26,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,29,2.3
2025-05-27,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,138,11.82
2025-05-27,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,92,7.33
2025-05-27,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,38,3.85
2025-05-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,124,10.23
2025-05-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,83,8.44
2025-05-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,30,2.03
2025-05-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,3,105,10.75
2025-05-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,80,6.4
2025-05-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,42,2.47
2025-05-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,121,9.1
2025-05-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,84,6.58
2025-05-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,32,2.04
2025-05-31,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,0,109,10.29
2025-05-31,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,4,54,5.59
2025-05-31,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,24,2.81
2025-06-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,116,10.21
2025-06-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,84,9.19
2025-06-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,18,1.83
2025-06-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,2,165,10.17
2025-06-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,86,9.35
2025-06-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,34,2.03
2025-06-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,113,9.96
2025-06-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,87,8.63
2025-06-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,41,2.97
2025-06-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,115,8.36
2025-06-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,4,71,6.95
2025-06-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,26,1.31
2025-06-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,117,6.55
2025-06-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,70,6.59
2025-06-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,35,3.98
2025-06-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,7,111,11.11
2025-06-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,0,54,6.02
2025-06-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,29,3.35
2025-06-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,93,6.88
2025-06-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,58,4.29
2025-06-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,20,1.22
2025-06-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,3,97,6.51
2025-06-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,73,8.4
2025-06-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,27,2.25
2025-06-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,2,83,4.72
2025-06-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,94,5.04
2025-06-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,48,4.15
2025-06-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,176,12.91
2025-06-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,5,92,8.71
2025-06-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,34,3.42
2025-06-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,7,141,7.06
2025-06-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,64,4.06
2025-06-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,24,1.49
2025-06-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,142,7.87
2025-06-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,72,6.0
2025-06-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,27,2.82
2025-06-13,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,135,8.27
2025-06-13,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,0,63,7.5
2025-06-13,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,27,2.64
2025-06-14,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,90,5.04
2025-06-14,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,69,7.79
2025-06-14,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,35,3.17
2025-06-15,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,0,145,7.61
2025-06-15,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,104,6.45
2025-06-15,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,32,1.95
2025-06-16,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,160,16.7
2025-06-16,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,81,8.34
2025-06-16,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,43,3.97
2025-06-17,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,6,107,6.14
2025-06-17,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,59,5.86
2025-06-17,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,35,1.99
2025-06-18,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,119,7.57
2025-06-18,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,0,65,4.8
2025-06-18,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,25,2.27
2025-06-19,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,135,9.31
2025-06-19,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,78,8.39
2025-06-19,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,28,2.6
2025-06-20,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,1,110,12.86
2025-06-20,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,82,9.03
2025-06-20,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,18,1.31
2025-06-21,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,122,10.64
2025-06-21,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,60,3.04
2025-06-21,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,24,1.47
2025-06-22,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,3,121,9.31
2025-06-22,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,2,74,4.88
2025-06-22,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,42,2.57
2025-06-23,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,2,126,11.57
2025-06-23,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,97,10.8
2025-06-23,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,57,5.75
2025-06-24,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,2,135,7.0
2025-06-24,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,72,7.76
2025-06-24,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,35,3.42
2025-06-25,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,2,117,8.22
2025-06-25,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,78,5.62
2025-06-25,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,29,2.34
2025-06-26,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,8,120,6.7
2025-06-26,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,6,55,4.62
2025-06-26,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,34,2.85
2025-06-27,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,7,142,16.59
2025-06-27,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,69,5.6
2025-06-27,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,2,31,1.68
2025-06-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,4,103,7.93
2025-06-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,1,76,5.89
2025-06-28,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,1,28,2.62
2025-06-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,98.95,57.68,5,149,10.28
2025-06-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,101.95,57.68,3,75,8.0
2025-06-29,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,108.95,57.68,0,36,1.91
2025-06-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,94.95,57.68,5,141,16.11
2025-06-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,97.95,57.68,3,78,6.59
2025-06-30,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,103.95,57.68,1,20,1.65
2025-07-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,94.95,57.68,1,129,10.62
2025-07-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,97.95,57.68,6,94,8.51
2025-07-01,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,103.95,57.68,1,36,4.19
2025-07-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,94.95,57.68,7,118,10.29
2025-07-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,97.95,57.68,6,81,7.41
2025-07-02,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,103.95,57.68,3,34,2.33
2025-07-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,94.95,57.68,4,112,11.23
2025-07-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,97.95,57.68,3,84,8.1
2025-07-03,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,103.95,57.68,0,38,3.23
2025-07-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,94.95,57.68,8,147,14.57
2025-07-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,97.95,57.68,1,81,4.64
2025-07-04,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,103.95,57.68,0,36,3.67
2025-07-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,94.95,57.68,6,106,10.9
2025-07-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,97.95,57.68,0,53,4.84
2025-07-05,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,103.95,57.68,1,28,3.14
2025-07-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,94.95,57.68,6,153,13.28
2025-07-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,97.95,57.68,0,66,4.57
2025-07-06,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,103.95,57.68,0,37,2.4
2025-07-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,82.95,57.68,8,167,9.12
2025-07-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,84.95,57.68,5,74,5.13
2025-07-07,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,90.95,57.68,1,39,2.26
2025-07-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,82.95,57.68,6,145,16.19
2025-07-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,84.95,57.68,3,81,4.16
2025-07-08,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,90.95,57.68,3,21,1.9
2025-07-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,82.95,57.68,6,129,7.0
2025-07-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,84.95,57.68,1,67,7.76
2025-07-09,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,90.95,57.68,0,33,3.94
2025-07-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,82.95,57.68,4,153,15.59
2025-07-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,84.95,57.68,6,106,11.32
2025-07-10,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,90.95,57.68,0,13,1.22
2025-07-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,82.95,57.68,7,134,11.93
2025-07-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,84.95,57.68,5,86,9.38
2025-07-11,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,90.95,57.68,1,31,2.61
2025-07-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,DE,82.95,57.68,5,112,12.08
2025-07-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,FR,84.95,57.68,5,77,8.12
2025-07-12,SKU-1054,Smart Lighting 'Gitta',Smart Lighting,Lumeva,CH,90.95,57.68,1,28,2.79
